id,keyword,location,tweet,label
1576,destroyed,,The restaurant was forced to ____________ its doors after a fire destroyed the kitchen. A.closes B.closed C.clos… https://t.co/SWFsEYTPaA,0
1577,destroyed,,"We have destroyed crops and aquatic resources, damages to properties, and livelihood of people that has been tempora…",0
1578,destroyed,"Cinderford, England",This needs to be trending #whiteophobia Sick and tired of the bloody race card! Just being white gets us non stop abu…,0
1579,destroyed,"Colchester, England",MENTAL HEALTH TRIGGER I have disabled people contact me about wanting to end their lives because of the election resul…,0
1580,destroyed,Polokwane in Seshego township,Eskom was not destroyed by Pravin Gordhan. Matshela KOko did it. Jacob Zuma did it. Duduzane Zuma did it. Brian Molef…,0
1581,destroyed,"Petaling Jaya, Selangor","Not all #Muslims are alowed to freely recite the #Quran. In #China the government heavily oppresses Muslims,…",0
1582,destroyed,London,"“From the outset, the ploy of Pelosi withholding the House impeachment articles was as implausible as it was hypocritical…",0
1583,destroyed,,"in the freezing cold, Abu Saber sits on the rubble of his house and the family meets around him. His house was destroy…",0
1584,destroyed,,"I admire your optimism, but the reality is very different. BoD will never be shut. They are controlled by powerful… https://t.co/XPY6wssHn5",0
1585,destroyed,Australia,“OJ” returned to his Wairewa home today that was completely destroyed by fire. He found his favourite stuffed toy in th…,0
1586,destroyed,Malaysia,"we, one its MUST be unstoppable our boys who got that kind of disrespect not from those agencies only but from the whole indu…",0
1587,destroyed,"Punta del Este, Uruguay",I wouldn't! Bush Snr shovelled through ten tons of economic shit left to him by Reagan's boom and bust. Cli… https://t.co/pEqac7KJ2L,0
1588,destroyed,home,I think I’m the only momma who doesn’t miss my pregnant self. That shit destroyed me. But my baby’s here now and I wouldn’t…,0
1589,destroyed,,Welcome back to a Newspaper that is like real newspapers would be if he hadn’t destroyed them- just 2 days left to subscr…,0
1590,destroyed,Jakarta,Free X1 members who are the victims. The boys whose dream is to be on stage with fans were destroyed by irresponsible adul…,0
1591,destroyed,"Kilmarnock, Scotland","""Internationalism"" You think a large country dragging its smaller counterpart out of the EU into isolation without allowin…",0
1592,destroyed,,I really think that if a Labour Government had destroyed the criminal justice system as comprehensively as the Tories have do…,0
1593,destroyed,,What does it look like to be a Hyper user? We DESTROYED December! We want to share this success with a couple followe…,0
1594,destroyed,,There is a reason why Trump loves the poorly educated. Only they would believe he actually saved pre-existing conditio…,0
1595,destroyed,"Scotland, but like at the top","YOU THERE, PACHIRISU PUNK, PREPARE TO BE DESTROYED",0
1596,destroyed,Pakistan,"Whenever you hear the term ""deep state"", the perception that is given is that it means ISI &amp; army.... Fact is that the…",0
1597,destroyed,"South Carolina, USA",God help us. 😭😭😭 The potential gifts who were destroyed in this number -- the 1st woman US President? The resear… https://t.co/q1G5Ga5bTQ,0
1598,destroyed,Island of the Gods & all too much plastic,"The bee industry estimates about 10,000 hives have been destroyed by bushfires across Australia. The combined effec… https://t.co/94U6ZrA9zP",0
1599,destroyed,"Dublin City, Ireland",2 yrs ago the Phoenix parks main amphibian breeding site was dredged &amp; completely destroyed. With permission from the O…,0
1600,destroyed,Mumbai,Appreciate but leeme also enlighten that so far the false case complaints go unpunished where a…,0
1601,destroyed,,Is that all #ClimateScientists in the world. 100% or just 90%? Or maybe only 60% or even le… https://t.co/dKbocc0cgH,0
1602,destroyed,Ërebor,Here is the Mountain's Men led by Ser Gregor Clegane for A Song of Ice and Fire by . I really enjoyed paintin…,0
1603,destroyed,"Brisbane, Australia","And while I totally get it because the farmers have had their stock destroyed, Coles and woolworth already severely… https://t.co/NyRpgFe8Ge",0
1604,destroyed,"Århus, Danmark now jojo heaven",my brother destroyed this guy at DBFZ and just... 😂😂😂 https://t.co/oDpVfJPE9f,0
1605,destroyed,,You guys destroyed the dreams of 11 boy who are really tryin to reach their dreams ! We need to fight ! X1 fought to stay t…,0
1606,destroyed,INDIA. (Bharat),Because all documentary proofs had been destroyed during congress rule to protect Shashi Tharoor.,0
1607,destroyed,,'A Hindu cannot be a Jinnah. Not a single Hindu king destroyed a mosque or a temple. A Hindu is always secular &amp; does not att…,0
1608,destroyed,Australia,"That was always the problem with Abbott. He served two iconic Australian volunteer services, Lifesaving &amp; Firefighters. Th…",0
1609,destroyed,"Las Vegas, NV",Sad news today. A furious winter storm has destroyed the Lion's Head #lighthouse in Ontario's #BrucePeninsula. Built by hi…,0
1610,destroyed,,The streets of Iran are filled with thankful people who are very glad a madman has been destroyed. They are a…,0
1611,destroyed,"Houston, TX","Shot and killed in front of his wife, sister and the children. His crime? His car broke down and they were waiting for help 😢…",0
1612,destroyed,"Las Vegas, NV","One of the newest Japanese lighthouses, the Aonae Misaki #lighthouse on Okushiri Island, Hokkaido, was built in 1994 after…",0
1613,destroyed,"San Antonio, TX",I've only had to make that decision once and it almost destroyed me. I couldn't get another dog for over 3 years. https://t.co/0z6Pd69Zw2,0
1614,destroyed,,"Nowadays, Sid’s game is completely being destroyed by Sana! Just like Diandra messed up Gautam’s game for a week! All we se…",0
1615,destroyed,,In August 2017 the situation for Barca was dire and after Neymar left and Madrid destroyed us in the Supercopa the club…,0
1616,destroyed,"Oregon, USA",Did you know? 1. The climate's being changed at the quickest rate in 65 million years. 2. Nature is being destroyed at a…,0
1617,destroyed,"Selma, AL",She's spot on though. She's explaining how close we came to the… https://t.co/marrfDYum8,0
1618,destroyed,,"🗣️ ""If Ascot gets the rain that is forecast, though, I can't see why you'd want to take on Un De Sceaux - he has de… https://t.co/ZKiYIlmKob",0
1619,destroyed,one - it (s),"If AJY was found out that he’s not guilty, then why X1 need to disband? From the start they didn’t deserve to bear all this shi…",0
1620,destroyed,Earth,"Corbyn often marched in solidarity with violent anti Semites, and shared platforms in agreeme… https://t.co/JgssmX4UHm",0
1621,destroyed,"Central Point, OR",Message me? Really? Are you fucking kidding me? Who the the fuck do you think you are? Dont you think you already d… https://t.co/IwXwugJ7kT,0
1622,destroyed,,Government set to revise total number of hectares destroyed during bushfire season to 17 million after millions of hectar…,0
1623,destroyed,,"The bee industry estimates about 10,000 hives have been destroyed and many more have been damaged across the country. #abc730 #…",0
1624,destruction,Cheshire. UK,And today Gov proposes cutting tax on domestic flights! They are culpable in the destruction of our life support sy… https://t.co/a0ZiCpvc3m,0
1625,destruction,"Paris, France","« And you trust in their deceit, your mind causes your defeat [...] Propaganda and lies is a plague in our lives. How much more…",0
1626,destruction,,He should honour his words to step down in 2 years and leave peacefully instead of calling for a vote of c… https://t.co/aTLvEXBKuX,0
1627,destruction,NASHIK,"Collapse of GDP &amp; now rising Inflation. Modi Govt is not only incapable of handling economy, it is complicit in its de…",0
1628,destruction,,"Alec Baldwin blasts Trump supporters, saying they've caused 'colossal destruction' to America https://t.co/TU5ObMCjpp #FoxNews",0
1629,destruction,Western Australia,"People are asking ""what about the jobs if #Flybe goes under?"". But what about the jobs if the planet goes under? And th…",0
1630,destruction,,"9) The Houthis, backed by Iran’s regime, recruit children for war using slogans calling for murder, destruction &amp; possibl…",0
1631,destruction,"Antequera, Málaga, Spain","A vulture fund is quickly buying land #Antequera #eltorcal pulling out 1000s of trees, desertifying the area to bu…",0
1632,destruction,,"As knows and has pointed out numerous times and in his incredible 11,000 word piece in in Oct…",0
1633,destruction,"Montgomeryville, PA","For more than 50 years, Big Oil knew their products caused climate change. But instead of warning the public, they lied t…",0
1634,destruction,"Antequera, Málaga, Spain","A vulture fund is quickly buying land #Antequera #eltorcal pulling out 1000s of trees, desertifying the… https://t.co/ST63TUXiT3",0
1635,destruction,,"https://t.co/wcxClgcnkJ Alec Baldwin wants Trump out, why? Think after FBI Raid on Epstein Island aka Orgy Island… https://t.co/uZzMy9qip4",0
1636,destruction,"Hyderabad, Telangana, India",Destruction by avalanches in Kashmir. Around 47 civilians killed in Neelum area of PoK. 3 Indian Armymen killed Machil sec…,1
1637,destruction,,"All destruction aside, this is beautiful https://t.co/lhTo2YLVWz",0
1638,destruction,,she has aspergers and has helped more individuals and let many of the youth and adults to take action towards climate chan…,0
1639,destruction,Hogwarts,"Let’s not soft-pedal it: Trump is vengeful, sadistic, cruel, malignant. He hasn’t hidden his hunger for violence, his…",0
1640,destruction,"Corpus Christi, Texas, US",We often give our enemies the means for our own destruction. -- Aesop #quote https://t.co/ooUquQiERi,0
1641,destruction,Bradford,"Hours of searching through nothing but death and destruction, then we found you and it was all worth it #AustralianFir…",0
1642,destruction,,Any prospective Labour leader agreeing to this will be abandoning every member who spoke in defence of Chris Williamson o…,0
1643,destruction,"München, Bayern",Wildfire destroyes Australia The view of the Blue Mountains National Park in New South Wales shows the path of destruct…,1
1644,destruction,"West Village, Manhattan",#ITrustBernie is a COMMIE! Hellbent on the destruction of America. https://t.co/xmoXEsKcUY,0
1645,destruction,,"This is the definition of a Holocaust “destruction or slaughter on a mass scale, especially caused by fire or nucle… https://t.co/wOg9tLK8N3",0
1646,destruction,India भारत-भूमि,"#SatyaNadella After creation of Pakistan in 1947, contribution of Indian Muslims to India is 👉 24x7 Population explo…",0
1647,destruction,"Earth, around a yellow dwarf.",At least 30% of the world’s land and seas should be protected in the next decade to prevent the destruction of the planet’s…,0
1648,destruction,"Da internet, more exact Roblox",I had 20 of the old wings😢i will miss them alot! here is also two pictures of two of the classic Royal High wings!… https://t.co/VKaLSPrDrK,0
1649,destruction,,Mr Corbyn cared about people. Mr Corbyn wanted to make people’s lives better. Genuinely. Mr Corbyn wanted to do things…,0
1650,destruction,"Alaska, USA",Iraq's weapons of mass destruction 😉😉 https://t.co/b7hoZW6X54,0
1651,destruction,,"$TSLA More stupid than the other. Capital destruction at its finest. In 2y Tesla is trading below 100, https://t.co/vw9NUQIKcy",0
